id,name,definition
41867,HUFU_QF2_BOX,Do any PES addresses (other than the duplicate address) in the reference list refer to the same unit?
41868,HUFU_QF2_MSN_WRITEIN,MSN for new duplicate (for cases with one duplicate)
41869,HUFU_QF2_WMSN_WRITEIN,Within map spot number for new duplicate (for cases with one duplicate)
41870,HUFU_QF3_BOX,Do any PES addresses (other than the two duplicate addresses) in the reference list refer to the same unit?
41871,HUFU_QF3_MSN_WRITEIN,MSN for new duplicate (for cases with multiple duplicates)
41872,HUFU_QF3_WMSN_WRITEIN,Within map spot number for new duplicate (for cases with multiple duplicates)
41873,HUFU_QG1_BOX,Do any Census addresses in the reference list refer to the same unit?
41874,HUFU_QG1_CENID_WRITEIN,MAFID for new duplicate (for cases with no duplicates)
41875,HUFU_QG2_BOX,Do any Census addresses (other than the duplicate address) in the reference list refer to the same unit?
41876,HUFU_QG2_CENID_WRITEIN,MAFID for new duplicate (for cases with one duplicate)
41877,HUFU_QG3_BOX,Do any Census addresses (other than the two duplicate addresses) in the reference list refer to the same unit?
41878,HUFU_QG3_CENID_WRITEIN,MAFID for new duplicate (for cases with two duplicates)
41879,HUFU_QH,1 to Continue
41880,HUFU_QI_BOX,GQ Type (for GQ cases)
41881,HUFU_QJ_BOX,Is this a private residence?
41882,HUFU_QK_WRITEIN,Please describe this place
41883,HUFU_QL_BOX,How many housing units at this BSA: one or more than one
41884,HUFU_QL_HOWMANY,How many housing units at this BSA: number
41885,HUFU_QL_WRITEIN,List all unit designations
41886,HUFU_QM_WRITEIN,Special Question Response
41887,HUFU_QN_BOX,Respondent Type
54397,PES_SAMPLE_ADDRESS,House number Street name and unit designation to include in questions
41888,PFU_AMPM,ROV AM or PM
41889,PFU_AQ1,Have you heard of (name)?
41890,PFU_AQ1A,Do you know (name) well enough to answer questions about where he/she was living in 2020 and other places where he/she stayed?
41891,PFU_AQ1B,Do you know who lived at address on date?
41892,PFU_AQ1B_NAMES,Who lived here/there?
41893,PFU_AQ1C_ADDR,Respondent Number and street
41894,PFU_AQ1C_FNAME,Respondent First name
41895,PFU_AQ1C_LNAME,Respondent Last name
41896,PFU_AQ1D_OTH,Other respondent type
41897,PFU_AQ1D_RESP,Respondent Type
41898,PFU_AQ1E_NOTE,Notes for potential respondent
41899,PFU_ATT,ROV attempt type
41904,PFU_B_NOTES,Notes from Section B
41900,PFU_BQ1,Are (Person A) and (Person B) the same person?
41901,PFU_BQ2,What is the relationship between them?
41902,PFU_BQ2_DK,Description of how R knows they are different people
41903,PFU_BQ2_OTHER,Other relationship between Person A and Person B
41906,PFU_CFS_ASSESS,Field Supervisor assessment
41907,PFU_CFS_OTHER,Other description
41905,PFU_CFSSIG,FR code
41908,PFU_CONFHHRESP,Conflicting Household response
41909,PFU_CORR_FIRST_NAME,Corrected name if needed
41910,PFU_CORR_LAST_NAME,Corrected name if needed
41911,PFU_CORR_MIDDLE_NAME,Corrected name if needed
41912,PFU_CORR_NAME,Corrected name if needed
41913,PFU_CQ1,Did you/(name) live or stay at (address) anytime in 2020?
41965,PFU_CQ1_NOTES,Notes for Section C Question 1
41928,PFU_CQ10_MISC,Answers to miscellaneous questions
41929,PFU_CQ10_NOTES,Notes
41914,PFU_CQ10A_FIRST,Respondent First name
41915,PFU_CQ10A_LAST,Respondent Last name
41916,PFU_CQ10A_PHON,Phone Number
41917,PFU_CQ10A_SAME,What is your name and phone number?
41918,PFU_CQ10B_ADDR,Number and street
41919,PFU_CQ10B_ADDR_PR,OPEN ADDRESS FIELD
41920,PFU_CQ10B_CITY,City
41921,PFU_CQ10B_SAADDR,Sample Address
41922,PFU_CQ10B_SAADDR_PR,Sample Address
41923,PFU_CQ10B_STATE,State
41924,PFU_CQ10B_UNIT,Apt/Unit #
41925,PFU_CQ10B_ZIP,Zip Code
41926,PFU_CQ10C,Which one of the following best describes respondent?
41927,PFU_CQ10C_OTH,Other description of respondent type
41930,PFU_CQ1A_ADDR,Number and street
41931,PFU_CQ1A_ADDR_PR,OPEN ADDRESS FIELD
41932,PFU_CQ1A_CITY,City
41933,PFU_CQ1A_DKREF,DK/REF
41934,PFU_CQ1A_STATE,State
41935,PFU_CQ1A_UNIT,Apt/Unit #
41936,PFU_CQ1A_ZIP,Zip Code
41937,PFU_CQ1B,Is that place more than 1 mile away from (address)?
41938,PFU_CQ1C_DKREF,What are the landmarks or cross streets closest to that place?
41939,PFU_CQ1C_LAND,Closest landmarks or cross streets
41940,PFU_CQ1D,Is that place a house or apartment or another type of place like those shown on the list I gave you? The list is one the back of the letter.
41941,PFU_CQ1D_OTHER,Other type of place
41942,PFU_CQ1E_DKREF,What are the names of any other people who lived with you/him/her at this address?
41943,PFU_CQ1E_NAMES,Names of residents
41944,PFU_CQ1F_DKREF,What are the names of neighbors who lived nearby?
41945,PFU_CQ1F_NAMES,Names of neighbors
39247,PFU_CQ1G_FROM,FROM
39248,PFU_CQ1G_TO,TO
41948,PFU_CQ1H,"During 2020, did you/he/she live at this address all year, move, or go back and forth between addresses?"
41949,PFU_CQ1H_MOVE,Was the move?
41950,PFU_CQ1H_MOVE2,Was the move?
41951,PFU_CQ1I_DAYS,Certain days of the week
41952,PFU_CQ1I_FRI,F (Friday)
41953,PFU_CQ1I_HALF,Half of the time
41954,PFU_CQ1I_LESS,Less than half the time
41955,PFU_CQ1I_MON,M (Monday)
41956,PFU_CQ1I_MOST,Most of the time
41957,PFU_CQ1I_NOPM,"Daytime only, didn't spend nights"
41958,PFU_CQ1I_SAT,Sa (Saturday)
41959,PFU_CQ1I_SHOR,Short stays
41960,PFU_CQ1I_SUN,Su (Sunday)
41961,PFU_CQ1I_THURS,Th (Thursday)
41962,PFU_CQ1I_TUES,Tu (Tuesday)
41963,PFU_CQ1I_WED,W (Wednesday)
41964,PFU_CQ1J,"Were you/Was he /she at this place on Wednesday, April 1st, 2020?"
41966,PFU_CQ2,Did you/ (name) live anywhere else in 2020?
42004,PFU_CQ2_NOTES,Notes
41967,PFU_CQ2A_ADDR,Number and street
41968,PFU_CQ2A_ADDR_PR,OPEN ADDRESS FIELD
41969,PFU_CQ2A_CITY,City
41970,PFU_CQ2A_DKREF,DK/REF
41971,PFU_CQ2A_LOC,Name's location
41972,PFU_CQ2A_SAME,Same as (Check box)
41973,PFU_CQ2A_STATE,State
41974,PFU_CQ2A_UNIT,Apt/Unit #
41975,PFU_CQ2A_ZIP,Zip Code
41976,PFU_CQ2B,Is that place more than 1 mile from (address)?
41977,PFU_CQ2C_DKREF,What are the landmarks or cross streets closest to that place?
41978,PFU_CQ2C_LAND,Closest landmarks or cross streets
41979,PFU_CQ2D,Is that place a house or apartment or another type of place like those shown on the list I gave you?
41980,PFU_CQ2D_OTH,Other type of place
41981,PFU_CQ2E_DKREF,What are the names of any other people who lived with you/him/her at that place?
41982,PFU_CQ2E_NAMES,Names of residents
41983,PFU_CQ2F_DKREF,What are the names of neighbors who lived nearby?
41984,PFU_CQ2F_NAMES,Names of neighbors
41985,PFU_CQ2G_FROM,FROM
41986,PFU_CQ2G_TO,To
41987,PFU_CQ2H_MOVE,Was the move?
41988,PFU_CQ2H_MOVE2,Was the move?
41989,PFU_CQ2H_SIT,Did he/she move or go back and forth between places?
41990,PFU_CQ2I_DAYS,Certain days of the week
41991,PFU_CQ2I_FRI,F (Friday)
41992,PFU_CQ2I_HALF,Half of the time
41993,PFU_CQ2I_LESS,Less than half the time
41994,PFU_CQ2I_MON,M (Monday)
41995,PFU_CQ2I_MOST,Most of the time
41996,PFU_CQ2I_NOPM,"Daytime only, didn't spend nights"
41997,PFU_CQ2I_SAT,Sa (Saturday)
41998,PFU_CQ2I_SHOR,Short stays
41999,PFU_CQ2I_SUN,Su (Sunday)
42000,PFU_CQ2I_THURS,Th (Thursday)
42001,PFU_CQ2I_TUES,Tu (Tuesday)
42002,PFU_CQ2I_WED,W (Wednesday)
42003,PFU_CQ2J,"Were you/Was he/she there on Wednesday, April 1st, 2020?"
42005,PFU_CQ3,"During 2020, did you/(name) attend college?"
42040,PFU_CQ3_NOTES,Notes
42006,PFU_CQ3A_ADDR,Number and street
42007,PFU_CQ3A_ADDR_PR,OPEN ADDRESS FIELD
42008,PFU_CQ3A_CITY,City
42009,PFU_CQ3A_DKREF,DK/REF
42010,PFU_CQ3A_HOME,Sample Address (Check box)
42011,PFU_CQ3A_STATE,State
42012,PFU_CQ3A_UNIT,Apt/Unit #
42013,PFU_CQ3A_ZIP,Zip Code
42014,PFU_CQ3B_DKREF,DK/REF
42015,PFU_CQ3B_UNIV,College or university attended
42016,PFU_CQ3C_DKREF,What are the landmarks or cross streets closest to that place?
42017,PFU_CQ3C_LAND,Closest landmarks or cross streets
42018,PFU_CQ3D,"Is that place a dormitory, residence hall, sorority, or fraternity house?"
42019,PFU_CQ3D_OTH,Other college housing
42020,PFU_CQ3E_DKREF,What are the names of any other people who lived with you/him/her at that place?
42021,PFU_CQ3E_NAMES,Names of residents
42022,PFU_CQ3F_DKREF,What are the names of neighbors who lived nearby?
42023,PFU_CQ3F_NAMES,Names of neighbors
42024,PFU_CQ3G_FROM,FROM
42025,PFU_CQ3G_TO,To
42026,PFU_CQ3H_DAYS,Certain days of the week
42027,PFU_CQ3H_FALL,Fall Semester 2020
42028,PFU_CQ3H_FRI,F (Friday)
42029,PFU_CQ3H_MON,M (Monday)
42030,PFU_CQ3H_NOPM,"Daytime only, didn't spend nights"
42031,PFU_CQ3H_SAT,Sa (Saturday)
42032,PFU_CQ3H_SPR,Spring Semester 2020
42033,PFU_CQ3H_SUM,Summer Semester 2020
42034,PFU_CQ3H_SUN,Su (Sunday)
42035,PFU_CQ3H_THURS,Th (Thursday)
42036,PFU_CQ3H_TUES,Tu (Tuesday)
42037,PFU_CQ3H_WED,W (Wednesday)
42038,PFU_CQ3H_WS1,Winter Semester 2019-2020
42039,PFU_CQ3H_WS2,Winter Semester 2020-2021
42041,PFU_CQ4,Live or stay part of the time with another relative?
42042,PFU_CQ5,Live or stay someplace else because of military service?
42043,PFU_CQ6,Live or stay someplace else because of a job?
42044,PFU_CQ7,Have a seasonal or second home?
42045,PFU_CQ8,Was there any other place you/he/she stayed often?
42046,PFU_CQ9,Please look at the list again. Even if you/he/she spend even one night in any of those types of places around April 1st?
42062,PFU_CQ9_NOTES,Notes
42047,PFU_CQ9A_ADDR,Number and street
42048,PFU_CQ9A_ADDR_PR,OPEN ADDRESS FIELD
42049,PFU_CQ9A_CITY,City
42050,PFU_CQ9A_DKREF,DK/REF
42051,PFU_CQ9A_NAME,Name of place
42052,PFU_CQ9A_STATE,State
42053,PFU_CQ9A_UNIT,Apt/Unit #
42054,PFU_CQ9A_ZIP,Zip Code
42055,PFU_CQ9B_DKREF,What are the landmarks or cross streets closest to that place?
42056,PFU_CQ9B_LAND,Closest landmarks or cross streets
42057,PFU_CQ9C,What type of place was it?
42058,PFU_CQ9C_OTH,Other type of place
42059,PFU_CQ9D_FROM,FROM
42060,PFU_CQ9D_TO,To
42061,PFU_CQ9E,"Were you/was he/she there on Wednesday, April 1st, 2020?"
42063,PFU_CQA1_ADDR,Number and street
42064,PFU_CQA1_ADDR_PR,OPEN ADDRESS FIELD
42065,PFU_CQA1_CITY,City
42066,PFU_CQA1_DKREF,DK/REF
42067,PFU_CQA1_LOC,Name's location
42068,PFU_CQA1_SAME,Same as
42069,PFU_CQA1_STATE,State
42070,PFU_CQA1_UNIT,Apt/Unit #
42071,PFU_CQA1_ZIP,Zip Code
42072,PFU_CQA2_ADDR,Number and street
42073,PFU_CQA2_ADDR_PR,OPEN ADDRESS FIELD
42074,PFU_CQA2_CITY,City
42075,PFU_CQA2_DKREF,DK/REF
42076,PFU_CQA2_LOC,Name's location
42077,PFU_CQA2_SAME,Same as
42078,PFU_CQA2_STATE,State
42079,PFU_CQA2_UNIT,Apt/Unit #
42080,PFU_CQA2_ZIP,Zip Code
42081,PFU_CQB1_DKREF,What are the landmarks or cross streets closest to that place?
42082,PFU_CQB1_LAND,Closest landmarks or cross streets
42083,PFU_CQB2_DKREF,What are the landmarks or cross streets closest to that place?
42084,PFU_CQB2_LAND,Closest landmarks or cross streets
42085,PFU_CQC1,Is that place a house or apartment or another type of place like those shown on the list I gave you?
42086,PFU_CQC1_OTH,Other
42087,PFU_CQC2,Is that place a house or apartment or another type of place like those shown on the list I gave you?
42088,PFU_CQC2_OTH,Other
42089,PFU_CQD1_DKREF,What are the names of any other people who lived with you/him/her at that place?
42090,PFU_CQD1_NAMES,Names of residents
42091,PFU_CQD2_DKREF,What are the names of any other people who lived with you/him/her at that place?
42092,PFU_CQD2_NAMES,Names of residents
42093,PFU_CQE1_DKREF,What are the names of neighbors who lived nearby?
42094,PFU_CQE1_NAMES,Names of neighbors
42095,PFU_CQE2_DKREF,What are the names of neighbors who lived nearby?
42096,PFU_CQE2_NAMES,Names of neighbors
42097,PFU_CQF1_FROM,FROM
42098,PFU_CQF1_TO,To
42099,PFU_CQF2_FROM,FROM
42100,PFU_CQF2_TO,To
42101,PFU_CQG1_MOVE,Was the move?
42102,PFU_CQG1_SIT,Did he/she move or go back and forth between places?
42103,PFU_CQG2_MOVE,Was the move?
42104,PFU_CQG2_SIT,Did he/she move or go back and forth between places?
42105,PFU_CQH1_DAYS,Certain days of week
42106,PFU_CQH1_FRI,F (Friday)
42107,PFU_CQH1_HALF,Half of the time
42108,PFU_CQH1_LESS,Less than half the time
